Fighter;Opponent;Result;Event;Event_date;Method;Referee;Round;Time
Ben Rothwell;Anthony Ferguson;win;Dangerzone - Auburn;Apr / 28 / 2001;TKO (Punches);N/A;1;1:00
Ben Rothwell;Robert Schinkel;win;FCC 3 - Freestyle Combat Challenge 3;Jan / 06 / 2001;TKO (Corner Stoppage);Jeff Curran;1;0:21
Philip Rowe;Leon Shahbazyan;win;Dana White's Contender Series - Season 3, Episode 9;Aug / 20 / 2019;TKO (Punches);Herb Dean;3;0:16
Philip Rowe;Matt McKeon;win;Square Ring Promotions - Island Fights 53;Mar / 06 / 2019;Submission (Guillotine Choke);N/A;2;2:34
Philip Rowe;Andrew Hellner;win;BGMMA - Battleground MMA;Jun / 16 / 2018;Submission (Guillotine Choke);N/A;1;2:19
Philip Rowe;Cole Milani;win;CageSport MMA - CageSport 50;Apr / 28 / 2018;TKO;John Stanton;1;0:41
Philip Rowe;Josh Zuckerman;win;V3 Fights - V3 Fights 64;Nov / 11 / 2017;Submission (Rear-Naked Choke);Michael Cardoso;1;2:59
Philip Rowe;Ian Brofsky;win;PACF - PA Cage Fight 27;Feb / 17 / 2017;TKO (Punches);Bill Bookwalter;2;1:28
Philip Rowe;Jeremy Bethea;win;House of Fame 4 - Florida vs. Georgia;Oct / 29 / 2015;Submission (Rear-Naked Choke);Telis Assimenios;2;2:22
Philip Rowe;Justin Lesko;loss;XCC 20 - Xtreme Caged Combat 20;Apr / 25 / 2015;Decision (Unanimous);Keith Peterson;3;5:00
Philip Rowe;Roberto Yong;loss;RITC  - Rage in the Cage 174;Oct / 11 / 2014;TKO (Punches);N/A;1;2:05
Brandon Royval;Nate Williams;win;LFA 79 - Royval vs. Williams;Nov / 22 / 2019;Submission (Armbar);Bobby Wombacher;1;0:23
Brandon Royval;Joby Sanchez;win;LFA 65 - Royval vs. Sanchez;May / 03 / 2019;Submission (Armbar);Tom Johnson;1;3:17
Brandon Royval;Casey Kenney;loss;LFA 53 - Royval vs. Kenney;Nov / 09 / 2018;Decision (Unanimous);Raul Porrata;5;5:00
Brandon Royval;Charles Johnson;win;LFA 48 - Stots vs. Lilley;Sep / 07 / 2018;Decision (Unanimous);Thomas Fitzpatrick;3;5:00
Brandon Royval;Jerome Rivera;win;LFA 39 - Heinisch vs. Checco;May / 04 / 2018;TKO (Arm Injury);Tom Johnson;1;0:40
Brandon Royval;Demetrius Wilson;win;LFA 22 - Heinisch vs. Perez;Sep / 08 / 2017;Submission (Triangle Choke);Adam Martinez;2;2:00
Brandon Royval;Nick Urso;loss;LFA 10 - Heinisch vs. Rota;Apr / 21 / 2017;Decision (Split);Tom Johnson;3;5:00
Brandon Royval;Rakan Adwan;win;LFA 5 - Edwards vs. Townsend;Feb / 24 / 2017;Submission (Armbar);Tom Johnson;1;1:54
Brandon Royval;Angel Hernandez;win;SCL 53 - SCL 53;Oct / 15 / 2016;Submission (Triangle Choke);N/A;1;0:34
Brandon Royval;Ricky Palacios;loss;Combate Americas - Road to the Championship 5;May / 09 / 2016;Decision (Unanimous);Herb Dean;3;5:00
Brandon Royval;Danny Mainus;win;WSOF 29 - Gaethje vs. Foster;Mar / 12 / 2016;KO (Knee);Tom Johnson;1;2:48
Brandon Royval;Joey Welch;win;SCL - Mile High Mayhem;Aug / 23 / 2014;Submission (Triangle Choke);N/A;1;0:51
Brandon Royval;Ben VomBaur;loss;Kick Down MMA 104 - Boom;Oct / 19 / 2012;Decision (Unanimous);Eric Heinz;3;5:00
Brandon Royval;Sammy Rind;win;Kick Down MMA 102 - Rebels;Aug / 17 / 2012;TKO (Elbows);Curtis Thrasher;1;1:45
Jairzinho Rozenstruik;Francis Ngannou;loss;UFC 249 - Ferguson vs. Gaethje;May / 09 / 2020;KO (Punches);Dan Miragliotta;1;0:20
Jairzinho Rozenstruik;Alistair Overeem;win;UFC on ESPN 7 - Overeem vs. Rozenstruik;Dec / 07 / 2019;KO (Punch);Dan Miragliotta;5;4:56
Jairzinho Rozenstruik;Andrei Arlovski;win;UFC 244 - Masvidal vs. Diaz;Nov / 02 / 2019;KO (Punch);Dan Miragliotta;1;0:29
Jairzinho Rozenstruik;Allen Crowder;win;UFC Fight Night 154 - Moicano vs. The Korean Zombie;Jun / 22 / 2019;KO (Punches);Blake Grice;1;0:09
Jairzinho Rozenstruik;Junior Albini;win;UFC Fight Night 144 - Assuncao vs. Moraes 2;Feb / 02 / 2019;TKO (Head Kick and Punches);Joao Claudio Soares;2;0:54
Jairzinho Rozenstruik;Robert McCarthy;win;Team Yvel - Fearless 3;Dec / 27 / 2018;KO (Punches);N/A;1;0:10
Jairzinho Rozenstruik;Andrey Kovalev;win;Rizin FF - Rizin 10;May / 06 / 2018;Decision (Split);Ryogaku Wada;3;5:00
Jairzinho Rozenstruik;Marvin Aboeli;win;Fighting with the Stars - Bloed, Zweet & Tranen 3;Dec / 22 / 2017;TKO (Punches);N/A;1;N/A
Jairzinho Rozenstruik;Engelbert Berbin;win;AIF 1 - Aruba International Fighting Championship 1;Apr / 28 / 2017;TKO (Punches);N/A;1;N/A
Jairzinho Rozenstruik;Evgeni Boldyrev;win;Draka 11 - Governor's Cup 2012;Nov / 24 / 2012;KO (Punch);N/A;1;2:05
Jairzinho Rozenstruik;Evgeni Boldyrev;win;Draka 7 - Governor's Cup 2012;May / 26 / 2012;KO (Punch);N/A;1;2:36
Mauricio Rua;Paul Craig;draw;UFC Fight Night 164 - Blachowicz vs. Jacare;Nov / 16 / 2019;Draw (Split);Jerin Valel;3;5:00
Mauricio Rua;Tyson Pedro;win;UFC Fight Night 142 - Dos Santos vs. Tuivasa;Dec / 01 / 2018;TKO (Punches);Steve Perceval;3;0:43
Mauricio Rua;Anthony Smith;loss;UFC Fight Night 134 - Shogun vs. Smith;Jul / 22 / 2018;KO (Elbow);Marc Goddard;1;1:29
Mauricio Rua;Gian Villante;win;UFC Fight Night 106 - Belfort vs. Gastelum;Mar / 11 / 2017;TKO (Punches);Mario Yamasaki;3;0:59
Mauricio Rua;Corey Anderson;win;UFC 198 - Werdum vs. Miocic;May / 14 / 2016;Decision (Split);Mario Yamasaki;3;5:00
Mauricio Rua;Antonio Rogerio Nogueira;win;UFC 190 - Rousey vs. Correia;Aug / 01 / 2015;Decision (Unanimous);Mario Yamasaki;3;5:00
Mauricio Rua;Ovince St. Preux;loss;UFC Fight Night 56 - Shogun vs. St. Preux;Nov / 08 / 2014;KO (Punches);Mario Yamasaki;1;0:34
Mauricio Rua;Dan Henderson;loss;UFC Fight Night 38 - Shogun vs. Henderson 2;Mar / 23 / 2014;TKO (Punches);Herb Dean;3;1:31
Mauricio Rua;James Te Huna;win;UFC Fight Night 33 - Hunt vs. Bigfoot;Dec / 07 / 2013;KO (Punch);John Sharp;1;1:03
Mauricio Rua;Chael Sonnen;loss;UFC Fight Night 26 - Shogun vs. Sonnen;Aug / 17 / 2013;Submission (Guillotine Choke);Herb Dean;1;4:47
Mauricio Rua;Alexander Gustafsson;loss;UFC on Fox 5 - Henderson vs. Diaz;Dec / 08 / 2012;Decision (Unanimous);Dan Miragliotta;3;5:00
Mauricio Rua;Brandon Vera;win;UFC on Fox 4 - Shogun vs. Vera;Aug / 04 / 2012;TKO (Punches);Herb Dean;4;4:09
Mauricio Rua;Dan Henderson;loss;UFC 139 - Shogun vs. Henderson;Nov / 19 / 2011;Decision (Unanimous);Josh Rosenthal;5;5:00
Mauricio Rua;Forrest Griffin;win;UFC 134 - Silva vs. Okami;Aug / 27 / 2011;KO (Punches);Marc Goddard;1;1:53
Mauricio Rua;Jon Jones;loss;UFC 128 - Shogun vs. Jones;Mar / 19 / 2011;TKO (Punches and Knees);Herb Dean;3;2:37
Mauricio Rua;Lyoto Machida;win;UFC 113 - Machida vs. Shogun 2;May / 08 / 2010;KO (Punches);Yves Lavigne;1;3:35
Mauricio Rua;Lyoto Machida;loss;UFC 104 - Machida vs. Shogun;Oct / 24 / 2009;Decision (Unanimous);Herb Dean;5;5:00
Mauricio Rua;Chuck Liddell;win;UFC 97 - Redemption;Apr / 18 / 2009;TKO (Punches);Mario Yamasaki;1;4:28
Mauricio Rua;Mark Coleman;win;UFC 93 - Franklin vs. Henderson;Jan / 17 / 2009;TKO (Punches);Kevin Mulhall;3;4:36
Mauricio Rua;Forrest Griffin;loss;UFC 76 - Knockout;Sep / 22 / 2007;Submission (Rear-Naked Choke);Steve Mazzagatti;3;4:45
Mauricio Rua;Alistair Overeem;win;Pride 33 - Second Coming;Feb / 24 / 2007;KO (Punches);Steve Mazzagati;1;3:37
Mauricio Rua;Kazuhiro Nakamura;win;Pride FC - Shockwave 2006;Dec / 31 / 2006;Decision (Unanimous);N/A;3;5:00
Mauricio Rua;Kevin Randleman;win;Pride 32 - The Real Deal;Oct / 21 / 2006;Submission (Kneebar);Daisuke Noguchi;1;2:35
Mauricio Rua;Cyrille Diabate;win;Pride FC - Final Conflict Absolute;Sep / 10 / 2006;TKO (Stomps);N/A;1;5:29
Mauricio Rua;Mark Coleman;loss;Pride 31 - Dreamers;Feb / 26 / 2006;TKO (Broken Arm);N/A;1;0:49
Mauricio Rua;Ricardo Arona;win;Pride FC - Final Conflict 2005;Aug / 28 / 2005;KO (Punches);N/A;1;2:54
Mauricio Rua;Alistair Overeem;win;Pride FC - Final Conflict 2005;Aug / 28 / 2005;TKO (Punches);N/A;1;6:42
Mauricio Rua;Antonio Rogerio Nogueira;win;Pride FC - Critical Countdown 2005;Jun / 26 / 2005;Decision (Unanimous);N/A;3;5:00
Mauricio Rua;Quinton Jackson;win;Pride FC - Total Elimination 2005;Apr / 23 / 2005;TKO (Soccer Kicks);N/A;1;4:47
Mauricio Rua;Hiromitsu Kanehara;win;Pride 29 - Fists of Fire;Feb / 20 / 2005;TKO (Stomp);N/A;1;1:40
Mauricio Rua;Yasuhito Namekawa;win;Pride - Bushido 5;Oct / 14 / 2004;TKO (Punches);N/A;1;6:02
Mauricio Rua;Akihiro Gono;win;Pride - Bushido 2;Feb / 15 / 2004;TKO (Soccer Kicks);N/A;1;9:04
Mauricio Rua;Akira Shoji;win;Pride - Bushido 1;Oct / 05 / 2003;KO (Punches);N/A;1;3:47
Mauricio Rua;Renato Sobral;loss;IFC - Global Domination;Sep / 06 / 2003;Submission (Guillotine Choke);N/A;3;3:07
Mauricio Rua;Erick Wanderley;win;IFC - Global Domination;Sep / 06 / 2003;TKO (Punches);N/A;2;2:54
Mauricio Rua;Evangelista Santos;win;Meca 9 - Meca World Vale Tudo 9;Aug / 01 / 2003;TKO (Punches);Pedro Rizzo;1;9:22
Mauricio Rua;Angelo Antonio de Oliveira;win;Meca 8 - Meca World Vale Tudo 8;May / 16 / 2003;TKO (Soccer Kicks);Luiz Alves;1;0:55
Mauricio Rua;Rafael Freitas;win;Meca 7 - Meca World Vale Tudo 7;Nov / 08 / 2002;KO (Kick);N/A;1;4:00
Frankie Saenz;Marlon Vera;loss;UFC Fight Night 148 - Thompson vs. Pettis;Mar / 23 / 2019;TKO (Punches);Jimmy Neely;1;1:25
Frankie Saenz;Enrique Briones;win;UFC Fight Night 129 - Maia vs. Usman;May / 19 / 2018;Decision (Unanimous);Marc Goddard;3;5:00
Frankie Saenz;Merab Dvalishvili;win;UFC Fight Night 123 - Swanson vs. Ortega;Dec / 09 / 2017;Decision (Split);Frank Trigg;3;5:00
Frankie Saenz;Augusto Mendes;loss;UFC Fight Night 103 - Rodriguez vs. Penn;Jan / 15 / 2017;Decision (Split);Herb Dean;3;5:00
Frankie Saenz;Eddie Wineland;loss;UFC on Fox 20 - Holm vs. Shevchenko;Jul / 23 / 2016;TKO (Punches);Rob Madrigal;3;1:54
Frankie Saenz;Urijah Faber;loss;UFC 194 - Aldo vs. McGregor;Dec / 12 / 2015;Decision (Unanimous);Marc Goddard;3;5:00
Frankie Saenz;Sirwan Kakai;win;UFC Fight Night 73 - Teixeira vs. St. Preux;Aug / 08 / 2015;Decision (Split);Herb Dean;3;5:00
Frankie Saenz;Iuri Alcantara;win;UFC Fight Night 61 - Bigfoot vs. Mir;Feb / 22 / 2015;Decision (Unanimous);Mario Yamasaki;3;5:00
Frankie Saenz;Nolan Ticman;win;UFC Fight Night 47 - Bader vs. St. Preux;Aug / 16 / 2014;Decision (Unanimous);Keith Peterson;3;5:00
Frankie Saenz;Marvin Blumer;win;KOTC - Radar Lock;Feb / 22 / 2014;TKO (Doctor Stoppage);N/A;4;5:00
Frankie Saenz;Tyler Bialecki;win;KOTC - Boiling Point;Sep / 28 / 2013;Submission (Rear-Naked Choke);N/A;1;4:53
Frankie Saenz;Marvin Garcia;win;KOTC - World Championships;May / 25 / 2013;Submission (Rear-Naked Choke);N/A;2;4:10
Frankie Saenz;Jade Porter;win;Coalition of Combat - Pound for Pound;Sep / 15 / 2012;Decision (Majority);N/A;3;5:00
Frankie Saenz;Jeff Fletcher;loss;WFF 8 - Fight at the Fields;May / 12 / 2012;DQ (Knee to Head of Grounded Fighter);N/A;1;4:12
Frankie Saenz;Cody Huard;loss;TCF - Rumble at the Ranch 2;Nov / 05 / 2011;KO (Punch);N/A;1;2:34
Frankie Saenz;Michael Parker;win;WFF - World Fighting Federation 7;Oct / 22 / 2011;TKO (Punches);N/A;1;3:08
Frankie Saenz;Ruben S. Gonzales;win;TCF - Rumble at the Ranch 1;Apr / 23 / 2011;Decision (Unanimous);N/A;3;5:00
Frankie Saenz;Kenneth Mendoza;win;WFF - World Fighting Federation;Oct / 16 / 2010;TKO (Punches);N/A;1;4:26
Frankie Saenz;Edwin Louis;win;RITC 137 - Rage in the Cage 137;Nov / 14 / 2009;Decision (Unanimous);N/A;3;3:00
Augusto Sakai;Marcin Tybura;win;UFC Fight Night 158 - Cowboy vs. Gaethje;Sep / 14 / 2019;KO (Punches);Jason Herzog;1;0:59
Augusto Sakai;Andrei Arlovski;win;UFC Fight Night 150 - Jacare vs. Hermansson;Apr / 27 / 2019;Decision (Split);Dan Miragliotta;3;5:00
Augusto Sakai;Chase Sherman;win;UFC Fight Night 137 - Santos vs. Anders;Sep / 22 / 2018;TKO (Punches);Marc Goddard;3;4:03
Augusto Sakai;Marcos Conrado Jr.;win;Dana White's Tuesday Night Contender Series Brazil - Season 1, Episode 1;Aug / 10 / 2018;TKO (Punches);Jason Herzog;2;3:09
Augusto Sakai;Tiago Cardoso;win;Imortal - Imortal FC 7;Nov / 11 / 2017;TKO (Punches);Andre Ricardo;1;2:17
Augusto Sakai;Cheick Kongo;loss;Bellator 179 - Daley vs. MacDonald;May / 19 / 2017;Decision (Split);John McCarthy;3;5:00
Augusto Sakai;Dan Charles;draw;Bellator 155 - Carvalho vs. Manhoef;May / 20 / 2016;Draw (Majority);John McCarthy;3;5:00
Augusto Sakai;Alex Huddleston;win;Bellator 145 - Vengeance;Nov / 06 / 2015;Decision (Unanimous);John Duever;3;5:00
Augusto Sakai;Daniel Gallemore;win;Bellator 139 - Kongo vs. Volkov;Jun / 26 / 2015;TKO (Retirement);John McCarthy;2;5:00
Augusto Sakai;Matt Frembling;win;Bellator MMA - Bellator 122;Jul / 25 / 2014;TKO (Knees and Punches);Jason Herzog;3;3:32
Augusto Sakai;Edison Lopes;win;GF - Golden Fighters 8;Dec / 12 / 2013;Decision (Unanimous);N/A;3;5:00
Augusto Sakai;Rob Horton;win;Bellator MMA - Bellator 94;Mar / 28 / 2013;KO (Knee);Troy Waugh;2;4:01
Augusto Sakai;Arley Simetti;win;Samurai FC 9 - Water vs. Fire;Dec / 15 / 2012;KO (Knee);N/A;1;2:04
Augusto Sakai;Dayvisson Daniel;win;Evolution FC - Evolution Fight Combat 3;May / 20 / 2012;TKO (Punches);N/A;1;0:00
Augusto Sakai;Marcio Fernando;win;PFE - Power Fight Extreme 6;Nov / 19 / 2011;TKO (Punches);N/A;1;0:35
Augusto Sakai;Cesar Alberto;win;AFT - Adventure Fighters Tournament;Oct / 15 / 2011;KO (Punches);N/A;1;1:54
Gokhan Saki;Khalil Rountree;loss;UFC 226 - Miocic vs. Cormier;Jul / 07 / 2018;TKO (Punches);Jason Herzog;1;1:36
Gokhan Saki;Henrique da Silva;win;UFC Fight Night 117 - St. Preux vs. Okami;Sep / 22 / 2017;KO (Punch);Greg Kleynjans;1;4:45
Gokhan Saki;James Zikic;loss;CFC 1 - Cage Carnage;Jul / 11 / 2004;TKO (Punches);N/A;0;N/A
Muslim Salikhov;Laureano Staropoli;win;UFC Fight Night 162 - Maia vs. Askren;Oct / 26 / 2019;Decision (Unanimous);Thomas Fan;3;5:00
Muslim Salikhov;Nordine Taleb;win;UFC 242 - Khabib vs. Poirier;Sep / 07 / 2019;KO (Punch);Herb Dean;1;4:26
Muslim Salikhov;Ricky Rainey;win;UFC on Fox 29 - Poirier vs. Gaethje;Apr / 14 / 2018;KO (Punches);Chris Tognoni;2;4:12
Muslim Salikhov;Alex Garcia;loss;UFC Fight Night 122 - Bisping vs. Gastelum;Nov / 25 / 2017;Submission (Rear-Naked Choke);John Sharp;2;3:22
Muslim Salikhov;Melvin Guillard;win;Kunlun Fight - Kunlun Fight MMA 12;Jun / 01 / 2017;KO (Spinning Hook Kick);N/A;1;1:33
Muslim Salikhov;Akoundou Epelet Evy Johannes;win;International Pro Fighting Championship - YunFeng Showdown 2017;May / 25 / 2017;Submission (Arm-Triangle Choke);N/A;1;3:23
Muslim Salikhov;Ivan Jorge;win;Kunlun Fight - Cage Series 6;Oct / 21 / 2016;KO (Spinning Hook Kick);N/A;1;1:04
Muslim Salikhov;Gang Zhang;win;SF - Superstar Fight 3;May / 21 / 2016;Submission (Arm-Triangle Choke);N/A;1;0:00
Muslim Salikhov;Artem Shokalo;win;Cage Fighting - Dagestan;Apr / 02 / 2016;KO (Spinning Back Kick to the Body);Magomed Sultanakhmedov;1;2:31
Muslim Salikhov;Kurbanjiang Tuluosibake;win;BFFC - Bullets Fly Fighting Championship 3;Jan / 16 / 2016;TKO (Spinning Back Kick and Punches);N/A;1;0:18
Muslim Salikhov;Tsuyoshi Yamashita;win;W.I.N. FC - W.I.N. Fighting Championship;Jul / 18 / 2015;TKO (Punches);Peter Zhao;1;N/A
Muslim Salikhov;Gele Qing;win;CKF World Federation - Zhong Wu Ultimate Fighting;Apr / 18 / 2015;KO (Punches);N/A;1;3:50
Muslim Salikhov;Victor Sckoteski;win;M-1 Challenge 53 - Battle in the Celestial Empire;Nov / 25 / 2014;TKO (Punch);Mika Sinkkonen;1;4:27
Muslim Salikhov;Filip Kotarlic;win;M-1 Global - M-1 Challenge 44;Nov / 30 / 2013;KO (Punch);Viktor Korneev;1;3:05
Muslim Salikhov;Deyan Topalski;win;M-1 Challenge 38 - Spring Battle;Apr / 09 / 2013;Decision (Unanimous);N/A;3;5:00
Muslim Salikhov;Kris Hocum;loss;Beirut Elite Fighting Championship - First Blood;Dec / 15 / 2012;Submission (Rear-Naked Choke);Mavridis Ioannis;1;1:40
Muslim Salikhov;Dankao  Sakda;win;TFC 4 - Top of the Forbidden City 4;Aug / 19 / 2011;KO (Punch);N/A;1;6:56
Muslim Salikhov;Wang Hong Tao;win;TFC 2 - Top of the Forbidden City 2;Jul / 22 / 2011;TKO (Arm Injury);N/A;1;0:51
Roberto Sanchez;Jarred Brooks;loss;UFC 228 - Woodley vs. Till;Sep / 08 / 2018;Decision (Split);Jacob Montalvo;3;5:00
Roberto Sanchez;Joby Sanchez;win;UFC Fight Night 126 - Cerrone vs. Medeiros;Feb / 18 / 2018;Submission (Rear-Naked Choke);Herb Dean;1;1:50
Roberto Sanchez;Joseph Morales;loss;UFC Fight Night 114 - Pettis vs. Moreno;Aug / 05 / 2017;Submission (Rear-Naked Choke);Bladimir Puga;1;3:56
Roberto Sanchez;Jerome Rivera;win;LFA 14 - Rivera vs. Sanchez;Jun / 23 / 2017;Submission (Armbar);Chris Reed;3;3:41
Roberto Sanchez;Klayton Mai;win;LFA 7 - Sanchez vs. Mai;Mar / 24 / 2017;Submission (Rear-Naked Choke);Chris Reed;2;2:08
Roberto Sanchez;David Waters;win;LFC 55 - Legacy Fighting Championship 55;May / 13 / 2016;Submission (Rear-Naked Choke);Chris Reed;1;3:19
Roberto Sanchez;David Acosta;win;LFC 50 - Legacy Fighting Championship 50;Jan / 22 / 2016;Submission (Rear-Naked Choke);Chris Reed;3;4:25
Roberto Sanchez;Mike DeLeon;win;LFC 44 - Legacy Fighting Championship 44;Aug / 28 / 2015;Submission (Rear-Naked Choke);Chris Reed;1;N/A
Roberto Sanchez;Trent Meaux;win;LFC 42 - Legacy Fighting Championship 42;Jun / 26 / 2015;Submission (Armbar);Jordan Bass;1;1:40
Roberto Sanchez;Jacob Silva;win;LFC 39 - Legacy Fighting Championship 39;Feb / 27 / 2015;Decision (Unanimous);Jon Schorle;3;5:00
Andrew Sanchez;Marvin Vettori;loss;UFC Fight Night 161 - Jedrzejczyk vs. Waterson;Oct / 12 / 2019;Decision (Unanimous);Herb Dean;3;5:00
Andrew Sanchez;Marc-Andre Barriault;win;UFC Fight Night 151 - Iaquinta vs. Cowboy;May / 04 / 2019;Decision (Unanimous);Todd Anderson;3;5:00
Andrew Sanchez;Markus Perez;win;UFC Fight Night 135 - Gaethje vs. Vick;Aug / 25 / 2018;Decision (Unanimous);Dave Jobeun;3;5:00
Andrew Sanchez;Ryan Janes;loss;UFC - The Ultimate Fighter 26 Finale;Dec / 01 / 2017;TKO (Punches);Mark Smith;3;0:58
Andrew Sanchez;Anthony Smith;loss;UFC on Fox 24 - Johnson vs. Reis;Apr / 15 / 2017;KO (Head Kick and Punches);Keith Peterson;3;3:52
Andrew Sanchez;Trevor Smith;win;UFC Fight Night 102 - Lewis vs. Abdurakhimov;Dec / 09 / 2016;Decision (Unanimous);Keith Peterson;3;5:00
Andrew Sanchez;Khalil Rountree;win;UFC  - The Ultimate Fighter 23 Finale;Jul / 08 / 2016;Decision (Unanimous);Herb Dean;3;5:00
Andrew Sanchez;John Poppie;win;RFA 28 - Sanchez vs. Poppie;Aug / 07 / 2015;TKO (Spinning Backfist and Punches);Mike England;3;1:53
Andrew Sanchez;Clinton Williams;win;RFA 26 - Smith vs. Smith;Jun / 05 / 2015;TKO (Punches);Tim Mills;2;1:17
Andrew Sanchez;Kevin Casey;loss;RFA 15 - Casey vs. Sanchez;Jun / 06 / 2014;KO (Punches);Mike Beltran;1;2:30
Andrew Sanchez;Miles Marshall;win;RFA 13 - Cochrane vs. Escudero;Mar / 07 / 2014;TKO (Punches);N/A;2;1:25
Andrew Sanchez;Todd Meredith;win;RFA 11 - Manzanares vs. Makovsky;Nov / 22 / 2013;TKO (Punches);Tom Johnson;1;1:51
Andrew Sanchez;Dustin Jacoby;loss;CCCW - The Uprising;Mar / 02 / 2013;Decision (Split);N/A;3;5:00
Andrew Sanchez;Thomas Jones;win;TTP - Tommy Tran Promotions;Nov / 17 / 2012;TKO (Punches);Tom Sconzo;1;2:57
Andrew Sanchez;Darryl Cobb;win;FHMMA - Fight Hard MMA;Aug / 18 / 2012;Submission (Rear-Naked Choke);Mike England;1;4:33
Andrew Sanchez;Ed Smith;win;CC 38 - Cage Championships 38;Jun / 23 / 2012;Submission (Rear-Naked Choke);Mike England;1;1:42
Diego Sanchez;Michel Pereira;win;UFC Fight Night 167 - Anderson vs. Blachowicz 2;Feb / 15 / 2020;Disqualification (Illegal Knee);Jason Herzog;3;3:09
Diego Sanchez;Michael Chiesa;loss;UFC 239 - Jones vs. Santos;Jul / 06 / 2019;Decision (Unanimous);Mark Smith;3;5:00
Diego Sanchez;Mickey Gall;win;UFC 235 - Jones vs. Smith;Mar / 02 / 2019;TKO (Punches);Marc Goddard;2;4:13
Diego Sanchez;Craig White;win;UFC 228 - Woodley vs. Till;Sep / 08 / 2018;Decision (Unanimous);Kerry Hatley;3;5:00
Diego Sanchez;Matt Brown;loss;UFC Fight Night 120 - Poirier vs. Pettis;Nov / 11 / 2017;KO (Elbow);Dan Miragliotta;1;3:44
Diego Sanchez;Al Iaquinta;loss;UFC Fight Night 108 - Swanson vs. Lobov;Apr / 22 / 2017;KO (Punches);John McCarthy;1;1:38
Diego Sanchez;Marcin Held;win;UFC Fight Night 98 - Dos Anjos vs. Ferguson;Nov / 05 / 2016;Decision (Unanimous);Mario Yamasaki;3;5:00
Diego Sanchez;Joe Lauzon;loss;UFC 200 - Tate vs. Nunes;Jul / 09 / 2016;TKO (Punches);Mark Smith;1;1:26
Diego Sanchez;Jim Miller;win;UFC 196 - McGregor vs. Diaz;Mar / 05 / 2016;Decision (Unanimous);Chris Tognoni;3;5:00
Diego Sanchez;Ricardo Lamas;loss;UFC Fight Night 78 - Magny vs. Gastelum;Nov / 21 / 2015;Decision (Unanimous);Dan Miragliotta;3;5:00
Diego Sanchez;Ross Pearson;win;UFC Fight Night 42 - Henderson vs. Khabilov;Jun / 07 / 2014;Decision (Split);Kevin Mulhall;3;5:00
Diego Sanchez;Myles Jury;loss;UFC 171 - Hendricks vs. Lawler;Mar / 15 / 2014;Decision (Unanimous);Kerry Hatley;3;5:00
Diego Sanchez;Gilbert Melendez;loss;UFC 166 - Velasquez vs. Dos Santos 3;Oct / 19 / 2013;Decision (Unanimous);Kerry Hatley;3;5:00
Diego Sanchez;Takanori Gomi;win;UFC on Fuel TV 8 - Silva vs. Stann;Mar / 03 / 2013;Decision (Split);Marc Goddard;3;5:00
Diego Sanchez;Jake Ellenberger;loss;UFC on Fuel TV 1 - Sanchez vs. Ellenberger;Feb / 15 / 2012;Decision (Unanimous);Dan Miragliotta;3;5:00
Diego Sanchez;Martin Kampmann;win;UFC Live 3 - Sanchez vs. Kampmann;Mar / 03 / 2011;Decision (Unanimous);Herb Dean;3;5:00
Diego Sanchez;Paulo Thiago;win;UFC 121 - Lesnar vs. Velasquez;Oct / 23 / 2010;Decision (Unanimous);Jason Herzog;3;5:00
Diego Sanchez;John Hathaway;loss;UFC 114 - Rampage vs. Evans;May / 29 / 2010;Decision (Unanimous);Herb Dean;3;5:00
Diego Sanchez;B.J. Penn;loss;UFC 107 - Penn vs. Sanchez;Dec / 12 / 2009;TKO (Doctor Stoppage);Herb Dean;5;2:37
Diego Sanchez;Clay Guida;win;UFC - The Ultimate Fighter 9 Finale;Jun / 20 / 2009;Decision (Split);Josh Rosenthal;3;5:00
Diego Sanchez;Joe Stevenson;win;UFC 95 - Sanchez vs. Stevenson;Feb / 21 / 2009;Decision (Unanimous);Dan Miragliotta;3;5:00
Diego Sanchez;Luigi Fioravanti;win;UFC - The Ultimate Fighter 7 Finale;Jun / 21 / 2008;TKO (Knee and Punches);Josh Rosenthal;3;4:07
Diego Sanchez;David Bielkheden;win;UFC 82 - Pride of a Champion;Mar / 01 / 2008;TKO (Submission to Punches);Jerry Krzys;1;4:43
Diego Sanchez;Jon Fitch;loss;UFC 76 - Knockout;Sep / 22 / 2007;Decision (Split);Herb Dean;3;5:00
Diego Sanchez;Josh Koscheck;loss;UFC 69 - Shootout;Apr / 07 / 2007;Decision (Unanimous);John McCarthy;3;5:00
Diego Sanchez;Joe Riggs;win;UFC Fight Night 7 - Sanchez vs. Riggs;Dec / 13 / 2006;KO (Knee);John McCarthy;1;1:45
Diego Sanchez;Karo Parisyan;win;UFC Fight Night 6 - Sanchez vs. Parisyan;Aug / 17 / 2006;Decision (Unanimous);N/A;3;5:00
Diego Sanchez;John Alessio;win;UFC 60 - Hughes vs. Gracie;May / 27 / 2006;Decision (Unanimous);N/A;3;5:00
Diego Sanchez;Nick Diaz;win;UFC - The Ultimate Fighter 2 Finale;Nov / 05 / 2005;Decision (Unanimous);N/A;3;5:00
Diego Sanchez;Brian Gassaway;win;UFC 54 - Boiling Point;Aug / 20 / 2005;TKO (Submission to Punches);Steve Mazzagati;2;1:56
